"Time";"Conducitvity";"Course";"Geohash";"Latitude";"Longitude";"MS5837Press";"MS5837Temperature";"Oxygen";"Speed";"TSYTemperatrue"
"2022-02-08 14:21:42";"35.970000 K";"0";"u38n3dg0u";"54.551368";"11.320217";"1.668600";"5.260000";"11.886106";"0";"4.350000"
"2022-02-08 14:21:44";"35.970000 K";"290.200000";"u38n3dg0g";"54.551373";"11.320206";"1.674900";"5.260000";"11.890484";"1.100000";"4.350000"
"2022-02-08 14:21:46";"35.970000 K";"263.700000";"u38n3dg0g";"54.551384";"11.320182";"1.667500";"5.250000";"11.893036";"1.500000";"4.350000"
"2022-02-08 14:21:49";"35.930000 K";"273.100000";"u38n3dg0f";"54.551393";"11.320166";"1.672100";"5.250000";"11.905556";"0.500000";"4.360000"
"2022-02-08 14:21:53";"35.970000 K";"317.600000";"u38n3dg14";"54.551414";"11.320147";"1.668100";"5.240000";"11.920040";"0.800000";"4.350000"
"2022-02-08 14:21:55";"35.970000 K";"0";"u38n3dg14";"54.551417";"11.320137";"1.672400";"5.240000";"11.922523";"0";"4.350000"
"2022-02-08 14:21:57";"36.010000 K";"0";"u38n3dg0f";"54.551404";"11.320137";"1.666500";"5.240000";"11.928239";"0";"4.350000"
"2022-02-08 14:21:59";"35.980000 K";"0";"u38n3dg0f";"54.551403";"11.320137";"1.672300";"5.240000";"11.964026";"0";"4.350000"
"2022-02-08 14:22:01";"35.970000 K";"0";"u38n3dg0f";"54.551396";"11.320136";"1.667400";"5.240000";"11.958665";"0";"4.340000"
"2022-02-08 14:22:04";"35.970000 K";"0";"u38n3dg0f";"54.551393";"11.320134";"1.672200";"5.230000";"11.956099";"0";"4.360000"
"2022-02-08 14:22:06";"35.950000 K";"0";"u38n3dg0f";"54.551392";"11.320132";"1.666900";"5.230000";"11.969918";"0";"4.350000"
"2022-02-08 14:22:08";"35.920000 K";"0";"u38n3dg0f";"54.551393";"11.320131";"1.673000";"5.230000";"11.981242";"0";"4.370000"
"2022-02-08 14:22:10";"35.940000 K";"0";"u38n3dg0f";"54.551394";"11.320130";"1.669700";"5.230000";"11.984317";"0";"4.350000"
"2022-02-08 14:22:14";"35.940000 K";"0";"u38n3dg0f";"54.551393";"11.320129";"1.670600";"5.230000";"12.003229";"0";"4.350000"
"2022-02-08 14:22:16";"35.950000 K";"0";"u38n3dg0f";"54.551393";"11.320129";"1.671200";"5.230000";"12.008220";"0";"4.350000"
"2022-02-08 14:22:18";"35.950000 K";"0";"u38n3dg0f";"54.551392";"11.320129";"1.671500";"5.230000";"12.013562";"0";"4.350000"
"2022-02-08 14:22:21";"35.910000 K";"0";"u38n3dg0f";"54.551392";"11.320129";"1.672100";"5.230000";"12.011161";"0";"4.360000"
"2022-02-08 14:22:23";"35.920000 K";"0";"u38n3dg0f";"54.551392";"11.320129";"1.668500";"5.230000";"12.015836";"0";"4.350000"
"2022-02-08 14:22:25";"35.950000 K";"0";"u38n3dg0f";"54.551392";"11.320129";"1.674600";"5.230000";"12.029988";"0";"4.350000"
"2022-02-08 14:22:27";"35.960000 K";"0";"u38n3dg0f";"54.551392";"11.320129";"1.670800";"5.230000";"12.010449";"0";"4.370000"
"2022-02-08 14:22:29";"35.940000 K";"0";"u38n3dg0f";"54.551392";"11.320129";"1.677600";"5.220000";"12.023461";"0";"4.360000"
"2022-02-08 14:22:31";"35.980000 K";"0";"u38n3dg0f";"54.551392";"11.320129";"1.668400";"5.220000";"12.037439";"0";"4.350000"
"2022-02-08 14:22:35";"35.940000 K";"0";"u38n3dg0f";"54.551392";"11.320129";"1.669100";"5.220000";"12.035113";"0";"4.360000"
"2022-02-08 14:22:38";"35.960000 K";"357.500000";"u38n3dg0c";"54.551410";"11.320123";"1.675800";"5.210000";"12.046680";"1.000000";"4.350000"
"2022-02-08 14:22:40";"36.000000 K";"348.400000";"u38n3dg11";"54.551447";"11.320115";"1.671900";"5.210000";"12.051432";"0.900000";"4.340000"
"2022-02-08 14:22:42";"35.970000 K";"350.900000";"u38n3dg13";"54.551470";"11.320107";"1.674300";"5.200000";"12.067159";"0.800000";"4.340000"
"2022-02-08 14:22:44";"36.000000 K";"338.600000";"u38n3dg13";"54.551491";"11.320099";"1.673300";"5.210000";"12.057467";"0.600000";"4.340000"
"2022-02-08 14:22:46";"36.030000 K";"0";"u38n3dg19";"54.551499";"11.320093";"1.673300";"5.200000";"12.070245";"0";"4.340000"
"2022-02-08 14:22:48";"36.000000 K";"0";"u38n3dg13";"54.551493";"11.320087";"1.674600";"5.210000";"12.064841";"0";"4.360000"
"2022-02-08 14:22:50";"35.910000 K";"0";"u38n3dg13";"54.551493";"11.320082";"1.675300";"5.210000";"12.075072";"0";"4.360000"
"2022-02-08 14:22:55";"35.950000 K";"0";"u38n3dg12";"54.551490";"11.320078";"1.672000";"5.200000";"12.074280";"0";"4.360000"
"2022-02-08 14:22:57";"35.960000 K";"0";"u38n3dg12";"54.551485";"11.320068";"1.677400";"5.200000";"12.074955";"0";"4.350000"
"2022-02-08 14:22:59";"35.980000 K";"0";"u38n3dg12";"54.551486";"11.320068";"1.673900";"5.210000";"12.092474";"0";"4.360000"
"2022-02-08 14:23:01";"35.970000 K";"0";"u38n3dg12";"54.551486";"11.320068";"1.675600";"5.200000";"12.085485";"0";"4.360000"
"2022-02-08 14:23:03";"36.020000 K";"0";"u38n3dg12";"54.551486";"11.320068";"1.675300";"5.200000";"12.083057";"0";"4.350000"
"2022-02-08 14:23:05";"36.000000 K";"0";"u38n3dg12";"54.551486";"11.320068";"1.674100";"5.200000";"12.078706";"0";"4.340000"
"2022-02-08 14:23:07";"35.940000 K";"0";"u38n3dg12";"54.551486";"11.320068";"1.673700";"5.200000";"12.091724";"0";"4.360000"
"2022-02-08 14:23:10";"35.960000 K";"0";"u38n3dg12";"54.551486";"11.320068";"1.679100";"5.200000";"12.079890";"0";"4.350000"
"2022-02-08 14:23:12";"36.030000 K";"0";"u38n3dg12";"54.551486";"11.320068";"1.673800";"5.200000";"12.084353";"0";"4.340000"
"2022-02-08 14:23:16";"35.990000 K";"0";"u38n3dg12";"54.551487";"11.320068";"1.677100";"5.200000";"12.106714";"0";"4.350000"
"2022-02-08 14:23:18";"35.950000 K";"0";"u38n3dg12";"54.551487";"11.320068";"1.681000";"5.200000";"12.091048";"0";"4.350000"
"2022-02-08 14:23:20";"35.960000 K";"0";"u38n3dg12";"54.551487";"11.320068";"1.676600";"5.200000";"12.101813";"0";"4.350000"
"2022-02-08 14:23:22";"35.960000 K";"0";"u38n3dg12";"54.551487";"11.320068";"1.681900";"5.200000";"12.105383";"0";"4.350000"
"2022-02-08 14:23:24";"35.970000 K";"0";"u38n3dg12";"54.551487";"11.320068";"1.677600";"5.200000";"12.101576";"0";"4.360000"
"2022-02-08 14:23:27";"35.930000 K";"0";"u38n3dg12";"54.551487";"11.320068";"1.682400";"5.200000";"12.108510";"0";"4.350000"
"2022-02-08 14:23:29";"35.940000 K";"0";"u38n3dg12";"54.551487";"11.320067";"1.679900";"5.200000";"12.099294";"0";"4.360000"
"2022-02-08 14:23:31";"35.950000 K";"0";"u38n3dg12";"54.551487";"11.320067";"1.680200";"5.200000";"12.099713";"0";"4.350000"
"2022-02-08 14:23:35";"36.020000 K";"0";"u38n3dg12";"54.551487";"11.320067";"1.677600";"5.200000";"12.097919";"0";"4.350000"
"2022-02-08 14:23:37";"36.000000 K";"0";"u38n3dg12";"54.551487";"11.320067";"1.683700";"5.200000";"12.104847";"0";"4.360000"
"2022-02-08 14:23:39";"35.980000 K";"0";"u38n3dg12";"54.551487";"11.320067";"1.679900";"5.200000";"12.100588";"0";"4.360000"
"2022-02-08 14:23:42";"35.970000 K";"0";"u38n3dg12";"54.551487";"11.320067";"1.681800";"5.200000";"12.094627";"0";"4.360000"
"2022-02-08 14:23:44";"35.980000 K";"0";"u38n3dg12";"54.551487";"11.320067";"1.680900";"5.200000";"12.118651";"0";"4.350000"
"2022-02-08 14:23:46";"36.000000 K";"0";"u38n3dg12";"54.551487";"11.320067";"1.679700";"5.200000";"12.113334";"0";"4.340000"
"2022-02-08 14:23:48";"35.930000 K";"0";"u38n3dg12";"54.551487";"11.320067";"1.683100";"5.190000";"12.106415";"0";"4.350000"
"2022-02-08 14:23:50";"35.970000 K";"0";"u38n3dg12";"54.551487";"11.320067";"1.677700";"5.190000";"12.115578";"0";"4.360000"
"2022-02-08 14:23:54";"35.970000 K";"0";"u38n3dg12";"54.551487";"11.320067";"1.671000";"5.190000";"12.115199";"0";"4.360000"
"2022-02-08 14:23:56";"35.960000 K";"0";"u38n3dg12";"54.551487";"11.320067";"1.688700";"5.200000";"12.113120";"0";"4.350000"
"2022-02-08 14:23:59";"35.980000 K";"0";"u38n3dg12";"54.551487";"11.320067";"1.676200";"5.200000";"12.120028";"0";"4.360000"
"2022-02-08 14:24:01";"36.010000 K";"0";"u38n3dg12";"54.551488";"11.320067";"1.686200";"5.200000";"12.104450";"0";"4.350000"
"2022-02-08 14:24:03";"36.010000 K";"0";"u38n3dg12";"54.551487";"11.320066";"1.682100";"5.190000";"12.112741";"0";"4.350000"
"2022-02-08 14:24:05";"35.970000 K";"0";"u38n3dg12";"54.551488";"11.320066";"1.685100";"5.200000";"12.115610";"0";"4.360000"
"2022-02-08 14:24:07";"35.980000 K";"0";"u38n3dg12";"54.551488";"11.320066";"1.685200";"5.200000";"12.101746";"0";"4.350000"
"2022-02-08 14:24:09";"35.960000 K";"0";"u38n3dg12";"54.551488";"11.320066";"1.685600";"5.200000";"12.115631";"0";"4.370000"
"2022-02-08 14:24:13";"35.980000 K";"0";"u38n3dg12";"54.551488";"11.320066";"1.684200";"5.200000";"12.116838";"0";"4.360000"
"2022-02-08 14:24:18";"35.940000 K";"0";"u38n3dg12";"54.551488";"11.320066";"1.682900";"5.200000";"12.109586";"0";"4.360000"
"2022-02-08 14:24:20";"36.010000 K";"0";"u38n3dg12";"54.551488";"11.320066";"1.691000";"5.200000";"12.103556";"0";"4.360000"
"2022-02-08 14:24:22";"36.010000 K";"0";"u38n3dg12";"54.551488";"11.320066";"1.684800";"5.200000";"12.112527";"0";"4.360000"
"2022-02-08 14:24:24";"35.970000 K";"0";"u38n3dg12";"54.551488";"11.320066";"1.690500";"5.190000";"12.113427";"0";"4.360000"
"2022-02-08 14:24:26";"36.030000 K";"0";"u38n3dg12";"54.551488";"11.320066";"1.682900";"5.200000";"12.115736";"0";"4.340000"
"2022-02-08 14:24:28";"36.030000 K";"0";"u38n3dg12";"54.551488";"11.320066";"1.689000";"5.200000";"12.126656";"0";"4.340000"
"2022-02-08 14:24:31";"36.020000 K";"0";"u38n3dg12";"54.551488";"11.320066";"1.688000";"5.190000";"12.121518";"0";"4.350000"
"2022-02-08 14:24:35";"35.940000 K";"0";"u38n3dg12";"54.551488";"11.320066";"1.690200";"5.190000";"12.128655";"0";"4.360000"
"2022-02-08 14:24:37";"35.930000 K";"0";"u38n3dg12";"54.551488";"11.320066";"1.686300";"5.190000";"12.121086";"0";"4.370000"
"2022-02-08 14:24:39";"35.990000 K";"0";"u38n3dg12";"54.551488";"11.320066";"1.687200";"5.190000";"12.114456";"0";"4.350000"
"2022-02-08 14:24:41";"35.990000 K";"0";"u38n3dg12";"54.551488";"11.320066";"1.687100";"5.190000";"12.123880";"0";"4.350000"
"2022-02-08 14:24:43";"36.010000 K";"0";"u38n3dg12";"54.551488";"11.320066";"1.690000";"5.190000";"12.107306";"0";"4.360000"
"2022-02-08 14:24:45";"36.020000 K";"0";"u38n3dg12";"54.551488";"11.320066";"1.686700";"5.190000";"12.119789";"0";"4.350000"
"2022-02-08 14:24:48";"36.000000 K";"0";"u38n3dg12";"54.551489";"11.320066";"1.692900";"5.190000";"12.121175";"0";"4.360000"
"2022-02-08 14:24:50";"36.020000 K";"0";"u38n3dg12";"54.551489";"11.320066";"1.688000";"5.190000";"12.126247";"0";"4.350000"
"2022-02-08 14:24:52";"36.060000 K";"0";"u38n3dg12";"54.551489";"11.320066";"1.690800";"5.190000";"12.133381";"0";"4.340000"
"2022-02-08 14:24:56";"35.980000 K";"0";"u38n3dg12";"54.551489";"11.320066";"1.694500";"5.190000";"12.127561";"0";"4.350000"
"2022-02-08 14:24:58";"36.040000 K";"0";"u38n3dg12";"54.551489";"11.320066";"1.688300";"5.190000";"12.111073";"0";"4.360000"
"2022-02-08 14:25:00";"36.020000 K";"0";"u38n3dg12";"54.551489";"11.320066";"1.694700";"5.190000";"12.112140";"0";"4.350000"
"2022-02-08 14:25:02";"36.040000 K";"0";"u38n3dg12";"54.551489";"11.320066";"1.691300";"5.190000";"12.125960";"0";"4.360000"
"2022-02-08 14:25:05";"36.050000 K";"0";"u38n3dg12";"54.551489";"11.320066";"1.692300";"5.190000";"12.133987";"0";"4.350000"
"2022-02-08 14:25:07";"36.060000 K";"0";"u38n3dg12";"54.551489";"11.320066";"1.691500";"5.190000";"12.122556";"0";"4.340000"
"2022-02-08 14:25:09";"36.060000 K";"0";"u38n3dg12";"54.551489";"11.320066";"1.689800";"5.190000";"12.133640";"0";"4.340000"
"2022-02-08 14:25:11";"36.040000 K";"0";"u38n3dg12";"54.551488";"11.320066";"1.699000";"5.190000";"12.125981";"0";"4.360000"
"2022-02-08 14:25:13";"36.050000 K";"0";"u38n3dg12";"54.551488";"11.320066";"1.688300";"5.190000";"12.121603";"0";"4.350000"
"2022-02-08 14:25:17";"36.030000 K";"0";"u38n3dg12";"54.551488";"11.320066";"1.692300";"5.190000";"12.124794";"0";"4.340000"
"2022-02-08 14:25:20";"36.010000 K";"0";"u38n3dg12";"54.551488";"11.320066";"1.689800";"5.190000";"12.124332";"0";"4.360000"
"2022-02-08 14:25:22";"35.970000 K";"0";"u38n3dg12";"54.551488";"11.320066";"1.697700";"5.190000";"12.126849";"0";"4.360000"
"2022-02-08 14:25:24";"36.020000 K";"0";"u38n3dg12";"54.551488";"11.320066";"1.687400";"5.190000";"12.123557";"0";"4.350000"
"2022-02-08 14:25:26";"36.030000 K";"0";"u38n3dg12";"54.551488";"11.320066";"1.701600";"5.190000";"12.125832";"0";"4.340000"
"2022-02-08 14:25:28";"36.010000 K";"0";"u38n3dg12";"54.551488";"11.320066";"1.685100";"5.190000";"12.116039";"0";"4.350000"
"2022-02-08 14:25:30";"36.050000 K";"0";"u38n3dg12";"54.551488";"11.320066";"1.699900";"5.190000";"12.122220";"0";"4.350000"
"2022-02-08 14:25:32";"35.990000 K";"0";"u38n3dg12";"54.551488";"11.320066";"1.683700";"5.190000";"12.122293";"0";"4.370000"
"2022-02-08 14:25:39";"36.050000 K";"0";"u38n3dg12";"54.551488";"11.320066";"1.696800";"5.190000";"12.131841";"0";"4.350000"
"2022-02-08 14:25:43";"36.000000 K";"0";"u38n3dg12";"54.551489";"11.320066";"1.690500";"5.190000";"12.124005";"0";"4.360000"
"2022-02-08 14:25:45";"35.990000 K";"0";"u38n3dg12";"54.551489";"11.320066";"1.694800";"5.190000";"12.116137";"0";"4.350000"
"2022-02-08 14:25:47";"36.040000 K";"0";"u38n3dg12";"54.551489";"11.320066";"1.692100";"5.190000";"12.124849";"0";"4.360000"
"2022-02-08 14:25:49";"36.010000 K";"0";"u38n3dg12";"54.551489";"11.320066";"1.695000";"5.190000";"12.132055";"0";"4.350000"
"2022-02-08 14:25:51";"36.040000 K";"0";"u38n3dg12";"54.551489";"11.320066";"1.694400";"5.190000";"12.140746";"0";"4.350000"
"2022-02-08 14:25:56";"36.060000 K";"0";"u38n3dg12";"54.551489";"11.320066";"1.696800";"5.190000";"12.129751";"0";"4.340000"
"2022-02-08 14:25:58";"36.060000 K";"0";"u38n3dg12";"54.551489";"11.320066";"1.691900";"5.190000";"12.120166";"0";"4.340000"
"2022-02-08 14:26:00";"36.020000 K";"0";"u38n3dg12";"54.551489";"11.320066";"1.696900";"5.190000";"12.125134";"0";"4.370000"
"2022-02-08 14:26:02";"36.060000 K";"0";"u38n3dg12";"54.551489";"11.320066";"1.693600";"5.190000";"12.114679";"0";"4.360000"
"2022-02-08 14:26:04";"36.030000 K";"0";"u38n3dg12";"54.551489";"11.320066";"1.694400";"5.190000";"12.119617";"0";"4.360000"
"2022-02-08 14:26:06";"36.060000 K";"0";"u38n3dg12";"54.551489";"11.320066";"1.693900";"5.180000";"12.119839";"0";"4.360000"
"2022-02-08 14:26:09";"36.070000 K";"0";"u38n3dg12";"54.551489";"11.320066";"1.697200";"5.190000";"12.121211";"0";"4.350000"
"2022-02-08 14:26:11";"36.060000 K";"0";"u38n3dg12";"54.551489";"11.320066";"1.688300";"5.180000";"12.120896";"0";"4.360000"
"2022-02-08 14:26:13";"36.070000 K";"0";"u38n3dg12";"54.551489";"11.320066";"1.699300";"5.190000";"12.126462";"0";"4.350000"
"2022-02-08 14:26:17";"36.070000 K";"0";"u38n3dg12";"54.551489";"11.320066";"1.698700";"5.180000";"12.118776";"0";"4.350000"
"2022-02-08 14:26:19";"36.070000 K";"0";"u38n3dg12";"54.551489";"11.320066";"1.692300";"5.180000";"12.111895";"0";"4.350000"
"2022-02-08 14:26:21";"36.090000 K";"0";"u38n3dg12";"54.551489";"11.320067";"1.699100";"5.180000";"12.131724";"0";"4.360000"
"2022-02-08 14:26:23";"36.100000 K";"0";"u38n3dg12";"54.551489";"11.320067";"1.693300";"5.180000";"12.116545";"0";"4.350000"
"2022-02-08 14:26:26";"36.100000 K";"0";"u38n3dg12";"54.551489";"11.320067";"1.698100";"5.180000";"12.126373";"0";"4.350000"
"2022-02-08 14:26:28";"36.070000 K";"0";"u38n3dg12";"54.551490";"11.320067";"1.689800";"5.180000";"12.130390";"0";"4.350000"
"2022-02-08 14:26:30";"36.090000 K";"0";"u38n3dg12";"54.551490";"11.320067";"1.698400";"5.180000";"12.118663";"0";"4.340000"
"2022-02-08 14:26:32";"36.090000 K";"0";"u38n3dg12";"54.551490";"11.320067";"1.690900";"5.180000";"12.118142";"0";"4.340000"
"2022-02-08 14:26:36";"36.070000 K";"0";"u38n3dg12";"54.551490";"11.320067";"1.695000";"5.180000";"12.124612";"0";"4.350000"
"2022-02-08 14:26:38";"36.060000 K";"0";"u38n3dg12";"54.551490";"11.320067";"1.694500";"5.180000";"12.131566";"0";"4.360000"
"2022-02-08 14:26:40";"36.070000 K";"0";"u38n3dg12";"54.551490";"11.320067";"1.694900";"5.180000";"12.129024";"0";"4.350000"
"2022-02-08 14:26:43";"36.070000 K";"0";"u38n3dg12";"54.551490";"11.320067";"1.697000";"5.180000";"12.123008";"0";"4.350000"
"2022-02-08 14:26:45";"36.080000 K";"0";"u38n3dg12";"54.551490";"11.320067";"1.692000";"5.180000";"12.111980";"0";"4.340000"
"2022-02-08 14:26:47";"36.060000 K";"0";"u38n3dg12";"54.551490";"11.320067";"1.698500";"5.180000";"12.128409";"0";"4.360000"
"2022-02-08 14:26:49";"36.060000 K";"0";"u38n3dg12";"54.551490";"11.320067";"1.694300";"5.180000";"12.122325";"0";"4.360000"
"2022-02-08 14:26:51";"36.100000 K";"0";"u38n3dg12";"54.551490";"11.320067";"1.695500";"5.180000";"12.117496";"0";"4.350000"
"2022-02-08 14:26:55";"36.110000 K";"0";"u38n3dg12";"54.551490";"11.320067";"1.700000";"5.180000";"12.114696";"0";"4.340000"
"2022-02-08 14:26:58";"36.100000 K";"0";"u38n3dg12";"54.551490";"11.320067";"1.692300";"5.180000";"12.125306";"0";"4.350000"
"2022-02-08 14:27:00";"36.100000 K";"0";"u38n3dg12";"54.551490";"11.320067";"1.701400";"5.180000";"12.128170";"0";"4.350000"
"2022-02-08 14:27:02";"36.100000 K";"0";"u38n3dg12";"54.551490";"11.320067";"1.691400";"5.180000";"12.125456";"0";"4.350000"
"2022-02-08 14:27:04";"36.110000 K";"0";"u38n3dg12";"54.551490";"11.320067";"1.699900";"5.180000";"12.116383";"0";"4.340000"
"2022-02-08 14:27:06";"36.090000 K";"0";"u38n3dg12";"54.551490";"11.320067";"1.695400";"5.180000";"12.125109";"0";"4.360000"
"2022-02-08 14:27:08";"36.080000 K";"0";"u38n3dg12";"54.551490";"11.320067";"1.695000";"5.180000";"12.124095";"0";"4.360000"
"2022-02-08 14:27:10";"36.040000 K";"0";"u38n3dg12";"54.551490";"11.320067";"1.697900";"5.170000";"12.138037";"0";"4.350000"
"2022-02-08 14:27:12";"36.080000 K";"0";"u38n3dg12";"54.551490";"11.320067";"1.694800";"5.180000";"12.115785";"0";"4.340000"
"2022-02-08 14:27:17";"36.090000 K";"0";"u38n3dg12";"54.551490";"11.320067";"1.694200";"5.180000";"12.117775";"0";"4.350000"
"2022-02-08 14:27:21";"36.070000 K";"0";"u38n3dg12";"54.551490";"11.320068";"1.694900";"5.170000";"12.124386";"0";"4.350000"
"2022-02-08 14:27:23";"36.060000 K";"0";"u38n3dg12";"54.551490";"11.320068";"1.693400";"5.180000";"12.126119";"0";"4.350000"
"2022-02-08 14:27:25";"36.040000 K";"0";"u38n3dg12";"54.551490";"11.320068";"1.700100";"5.180000";"12.120432";"0";"4.350000"
"2022-02-08 14:27:27";"36.100000 K";"0";"u38n3dg12";"54.551490";"11.320068";"1.691600";"5.180000";"12.116636";"0";"4.350000"
"2022-02-08 14:27:29";"36.100000 K";"0";"u38n3dg12";"54.551491";"11.320068";"1.699000";"5.180000";"12.145188";"0";"4.350000"
"2022-02-08 14:27:32";"36.060000 K";"0";"u38n3dg12";"54.551491";"11.320068";"1.688600";"5.170000";"12.124696";"0";"4.350000"
"2022-02-08 14:27:34";"36.110000 K";"0";"u38n3dg12";"54.551491";"11.320068";"1.704000";"5.170000";"12.106801";"0";"4.340000"
"2022-02-08 14:27:38";"36.070000 K";"0";"u38n3dg12";"54.551491";"11.320068";"1.654400";"5.170000";"12.124681";"0";"4.350000"
"2022-02-08 14:27:40";"36.080000 K";"0";"u38n3dg12";"54.551491";"11.320068";"1.592400";"5.160000";"12.122810";"0";"4.340000"
"2022-02-08 14:27:42";"36.040000 K";"0";"u38n3dg12";"54.551491";"11.320068";"1.551700";"5.170000";"12.132945";"0";"4.340000"
"2022-02-08 14:27:44";"36.060000 K";"0";"u38n3dg12";"54.551491";"11.320068";"1.476200";"5.160000";"12.121522";"0";"4.350000"
"2022-02-08 14:27:47";"35.960000 K";"0";"u38n3dg12";"54.551491";"11.320068";"1.424100";"5.160000";"12.138622";"0";"4.360000"
"2022-02-08 14:27:49";"35.980000 K";"0";"u38n3dg12";"54.551491";"11.320068";"1.366800";"5.160000";"12.119588";"0";"4.370000"
"2022-02-08 14:27:51";"36.020000 K";"0";"u38n3dg12";"54.551491";"11.320068";"1.296800";"5.150000";"12.144998";"0";"4.360000"
"2022-02-08 14:27:53";"35.990000 K";"0";"u38n3dg12";"54.551491";"11.320068";"1.246700";"5.150000";"12.114586";"0";"4.360000"
"2022-02-08 14:27:55";"36.010000 K";"0";"u38n3dg12";"54.551491";"11.320068";"1.234900";"5.150000";"12.127383";"0";"4.360000"
"2022-02-08 14:27:59";"36.020000 K";"0";"u38n3dg12";"54.551491";"11.320068";"1.240300";"5.150000";"12.118695";"0";"4.360000"
"2022-02-08 14:28:01";"36.030000 K";"0";"u38n3dg12";"54.551491";"11.320068";"1.234600";"5.150000";"12.135546";"0";"4.350000"
"2022-02-08 14:28:04";"36.000000 K";"0";"u38n3dg12";"54.551491";"11.320068";"1.236300";"5.150000";"12.146022";"0";"4.350000"
"2022-02-08 14:28:06";"36.000000 K";"0";"u38n3dg12";"54.551491";"11.320068";"1.235700";"5.150000";"12.127092";"0";"4.350000"
"2022-02-08 14:28:08";"36.020000 K";"0";"u38n3dg12";"54.551491";"11.320068";"1.232300";"5.150000";"12.143461";"0";"4.360000"
"2022-02-08 14:28:10";"35.990000 K";"0";"u38n3dg12";"54.551491";"11.320068";"1.243000";"5.150000";"12.130696";"0";"4.360000"
"2022-02-08 14:28:12";"36.060000 K";"0";"u38n3dg12";"54.551492";"11.320068";"1.237500";"5.150000";"12.137418";"0";"4.350000"
"2022-02-08 14:28:14";"35.980000 K";"0";"u38n3dg12";"54.551492";"11.320068";"1.221300";"5.150000";"12.121074";"0";"4.360000"
"2022-02-08 14:28:16";"36.050000 K";"0";"u38n3dg12";"54.551492";"11.320068";"1.247300";"5.150000";"12.132625";"0";"4.360000"
"2022-02-08 14:28:21";"36.040000 K";"0";"u38n3dg12";"54.551492";"11.320068";"1.242400";"5.150000";"12.142773";"0";"4.360000"
"2022-02-08 14:28:23";"36.040000 K";"0";"u38n3dg12";"54.551492";"11.320068";"1.236800";"5.150000";"12.136665";"0";"4.360000"
"2022-02-08 14:28:25";"36.030000 K";"0";"u38n3dg12";"54.551492";"11.320068";"1.247100";"5.150000";"12.144052";"0";"4.370000"
"2022-02-08 14:28:27";"36.030000 K";"0";"u38n3dg12";"54.551492";"11.320068";"1.245700";"5.150000";"12.143889";"0";"4.350000"
"2022-02-08 14:28:29";"36.050000 K";"0";"u38n3dg12";"54.551492";"11.320068";"1.326500";"5.150000";"12.142785";"0";"4.360000"
"2022-02-08 14:28:31";"36.020000 K";"0";"u38n3dg12";"54.551492";"11.320068";"1.384300";"5.150000";"12.130231";"0";"4.350000"
"2022-02-08 14:28:33";"36.050000 K";"0";"u38n3dg12";"54.551492";"11.320068";"1.443300";"5.160000";"12.151426";"0";"4.360000"
"2022-02-08 14:28:36";"36.030000 K";"0";"u38n3dg12";"54.551492";"11.320068";"1.503600";"5.160000";"12.147750";"0";"4.350000"
"2022-02-08 14:28:40";"36.090000 K";"0";"u38n3dg12";"54.551492";"11.320069";"1.628400";"5.170000";"12.141147";"0";"4.350000"
"2022-02-08 14:28:42";"36.120000 K";"0";"u38n3dg12";"54.551492";"11.320069";"1.695400";"5.180000";"12.140418";"0";"4.350000"
"2022-02-08 14:28:44";"36.120000 K";"0";"u38n3dg12";"54.551492";"11.320069";"1.751100";"5.180000";"12.137256";"0";"4.350000"
"2022-02-08 14:28:46";"36.150000 K";"0";"u38n3dg12";"54.551493";"11.320069";"1.820400";"5.180000";"12.138048";"0";"4.350000"
"2022-02-08 14:28:48";"36.220000 K";"0";"u38n3dg12";"54.551493";"11.320069";"1.875300";"5.180000";"12.140018";"0";"4.340000"
"2022-02-08 14:28:50";"36.190000 K";"0";"u38n3dg12";"54.551493";"11.320069";"1.945400";"5.180000";"12.139647";"0";"4.340000"
"2022-02-08 14:28:53";"36.210000 K";"0";"u38n3dg12";"54.551493";"11.320069";"2.001200";"5.190000";"12.127919";"0";"4.350000"
"2022-02-08 14:28:55";"36.230000 K";"0";"u38n3dg12";"54.551493";"11.320069";"2.068900";"5.190000";"12.119915";"0";"4.340000"
"2022-02-08 14:28:57";"36.270000 K";"0";"u38n3dg12";"54.551493";"11.320069";"2.126400";"5.190000";"12.135954";"0";"4.340000"
"2022-02-08 14:29:01";"36.280000 K";"0";"u38n3dg12";"54.551493";"11.320069";"2.251800";"5.200000";"12.122431";"0";"4.340000"
"2022-02-08 14:29:03";"36.270000 K";"0";"u38n3dg12";"54.551493";"11.320069";"2.318500";"5.200000";"12.134163";"0";"4.340000"
"2022-02-08 14:29:05";"36.280000 K";"0";"u38n3dg12";"54.551493";"11.320069";"2.378000";"5.210000";"12.129851";"0";"4.340000"
"2022-02-08 14:29:07";"36.280000 K";"0";"u38n3dg12";"54.551493";"11.320069";"2.440400";"5.220000";"12.132272";"0";"4.340000"
"2022-02-08 14:29:10";"36.300000 K";"0";"u38n3dg12";"54.551493";"11.320069";"2.501800";"5.220000";"12.139071";"0";"4.350000"
"2022-02-08 14:29:12";"36.270000 K";"0";"u38n3dg12";"54.551493";"11.320069";"2.564000";"5.230000";"12.116642";"0";"4.340000"
"2022-02-08 14:29:14";"36.370000 K";"0";"u38n3dg12";"54.551493";"11.320069";"2.625700";"5.230000";"12.119350";"0";"4.340000"
